sku,product_name,product_description,product_in_stock,max_price_ol,product_price,max_price_gretaer_product_price,product_brand
WAC0201,Wacom Bamboo Stylus Solo 4 Blue,with standard digital pen tip and triangular design for iPad and iPhone,1,16.99,19.9,False,Wacom
WAC0202,Wacom Bamboo Stylus Solo 4 Red,with standard digital pen tip and triangular design for iPad and iPhone,1,16.99,19.9,False,Wacom
WAC0196,Wacom Bamboo A5 Slate Gray,Smart Bloc notes A5 size includes precision pencil app button to save your notes,0,112.99,129.9,False,Wacom
WAC0197,Wacom Bamboo Folio A4 Black,Bloc smart cover and case notes for tablets up 97 includes pencil precision,0,179.99,199.9,False,Wacom
WAC0198,Wacom Bamboo A5 Folio Black,Smart Bloc notes A5 with cover and pencil case includes precision,0,149.99,149.99,True,Wacom
WAC0203,Wacom Bamboo Stylus Duo 4 Black,digital pen and pencil with built-in triangular design for iPad and iPhone,0,24.99,29.9,False,Wacom
WAC0204,Wacom Bamboo Stylus Duo 4 White,digital pen and pencil with built-in triangular design for iPad and iPhone,1,24.99,29.9,False,Wacom
WAC0205,Wacom Bamboo Stylus Duo 4 Blue,digital pen and pencil with built-in triangular design for iPad and iPhone,1,24.99,29.9,False,Wacom
WAC0206,Wacom Bamboo Stylus Duo 4 Rosa,digital pen and pencil with built-in triangular design for iPad and iPhone,1,24.99,29.9,False,Wacom
HGD0001-A,"Open - Henge Docks Docking Station MacBook Pro 13 """,Dock and open support with multiple connections for MacBook Pro 13-inch,0,51.57,69.99,False,Henge Docks
DLL0046,"Dell UltraSharp U3417W 34 ""Curved Monitor DisplayPort HDMI",Curved Monitor WQHD with 4 USB 3.0 ports 2 HDMI 2.0 and 9W speakers for professional Mac and PC,1,875.99,989.99,False,Dell
MOS0194,"Moshi Codex case MacBook Pro / Retina 13 ""Black",Waterproof case resistant hybrid polymeric material MacBook Pro (Late 2016) and MacBook Pro Retina 13 inches,0,69.99,69.99,False,Moshi
BEL0291,Belkin SheerForce Air Protect Case iPhone 6 / 6S Space Gray,Cover with compact design and wear resistant material and UV iPhone 6 / 6s,0,15.99,19.99,False,Belkin
BEL0292,Belkin SheerForce Air Protect Case iPhone 6 / 6S Plata,Cover with compact design and wear resistant material and UV iPhone 6 / 6s,0,15.99,19.99,False,Belkin
BEL0281,Belkin Sport Armband iPhone Armband-Fit 7/8 Black,lightweight neoprene armband with adjustable Velcro strap and iPhone 7/8,0,20.99,24.99,False,Belkin
BEL0293,Belkin SheerForce Air Protect Case iPhone 6 / 6S Gold,Cover with compact design and wear resistant material and UV iPhone 6 / 6s,0,15.99,19.99,False,Belkin
BEL0294,Belkin SheerForce Air Protect Case iPhone 6 / 6S Rose Gold,Cover with compact design and wear resistant material and UV iPhone 6 / 6s,0,15.99,19.99,False,Belkin
BEL0295,Belkin SheerForce Air Protect Case iPhone 6 / 6S Plus Gray Space,Cover with compact design and wear resistant material and UV iPhone 6 / 6s Plus,0,19.99,24.99,False,Belkin
BEL0296,Belkin SheerForce Air Protect Case iPhone 6 / 6S Plus Silver,Cover with compact design and wear resistant material and UV iPhone 6 / 6s Plus,0,19.99,24.99,False,Belkin
BEL0297,Belkin SheerForce Air Protect Case iPhone 6 / 6S Plus Gold,Cover with compact design and wear resistant material and UV iPhone 6 / 6s Plus,0,19.99,24.99,False,Belkin
BEL0298,Belkin SheerForce Air Protect Case iPhone 6 / 6S Plus Rose Gold,Cover with compact design and wear resistant material and UV iPhone 6 / 6s Plus,0,19.99,24.99,False,Belkin
BEL0271,Air Protect SheerForce Belkin iPhone Case 7 Black Space,Case anti impact and wear resistant material and the metallized edges ultraviolet iPhone 7,0,16.99,19.99,False,Belkin
BEL0282,Belkin Sport Armband Plus-Fit Bracelet Black iPhone 8/7,Light neoprene armband with reflective bands and iPhone card slot 8 or 7,1,24.99,29.99,False,Belkin
BEL0272,Air Protect SheerForce Belkin iPhone 7/8 Case Silver,Case against impact and wear resistant material and metallic edges ultraviolet for iPhone 7/8,0,16.99,19.99,False,Belkin
BEL0273,Air Protect Case Belkin iPhone 7/8 SheerForce Gold,Case technology against impact and wear resistant material and ultraviolet for iPhone 7,1,16.99,19.99,False,Belkin
BEL0274,Air Protect Belkin iPhone 7/8 SheerForce Rose Gold Case,Case technology against impact and wear resistant material and ultraviolet for iPhone 7/8,0,16.99,19.99,False,Belkin
BEL0283,Belkin Sport Armband Pro-Fit Bracelet Black iPhone 7,lightweight neoprene armband with reflective tape and large belt loop for iPhone 7,0,24.99,34.99,False,Belkin
BEL0275,Belkin SheerForce Air Protect Case Black iPhone 7/8 Mate,Case technology against impact and wear resistant material and ultraviolet for iPhone 8 or 7,0,16.99,19.99,False,Belkin
BEL0284,Belkin Sport Armband Plus-Fit Armband iPhone 8 Plus / 7 Plus Black,lightweight neoprene armband with reflective bands and card slot for iPhone 8 Plus / 7 Plus,0,24.99,34.99,False,Belkin
BEL0276,Air Belkin iPhone Case Protect SheerForce 8 Plus / 7 Plus Gray Space,Case technology against impact and wear resistant material and ultraviolet for iPhone 7 Plus,1,20.99,24.99,False,Belkin
BEL0277,Air Belkin iPhone Case Protect SheerForce 8 Plus / 7 Plus Silver,Case technology against impact and wear resistant material and ultraviolet for iPhone 8 Plus / 7 Plus,0,20.99,24.99,False,Belkin
BEL0278,Air Belkin iPhone Case Protect SheerForce 8 Plus / 7 Plus Gold,Case technology against impact and wear resistant material and ultraviolet for iPhone 8/7 Plus,1,20.99,24.99,False,Belkin
BEL0279,Air Belkin iPhone Case Protect SheerForce 8 Plus / 7 Plus Rose Gold,Case technology against impact and wear resistant material and ultraviolet for iPhone 8/7 Plus,1,20.99,24.99,False,Belkin
BEL0280,Air Belkin iPhone Case Protect SheerForce 8 Plus / 7 Plus Black Mate,Case technology against impact and wear resistant material and ultraviolet for iPhone 8 Plus / 7 Plus,0,20.99,24.99,False,Belkin
APP1760,Apple iPad mini Smart Cover 4 Blue Ocean,Polyurethane Smart Cover iPad Mini 4,0,45.0,45.0,False,Apple
APP1761,Apple iPad mini Smart Cover Case 4 Blue Sea,Polyurethane Smart Cover iPad Mini 4,0,41.99,45.0,False,Apple
APP1762,"Apple iPad Silicone Cover Case Pro 97 ""Blue Ocean",Silicone light cover and soft touch for iPad Pro 97-inch,0,70.99,79.0,False,Apple
APP1763,"Apple iPad Silicone Cover Case Pro 97 ""Blue Sea",Silicone light cover and soft touch for iPad Pro 97-inch,0,75.0,79.0,False,Apple
APP1764,Silicone Case Apple iPad Case mini 4 Blue Ocean,Protective cover ultrafine silicone cases mini 4,0,69.0,69.0,False,Apple
APP1765,Apple iPad mini Silicone Case Cover 4 Blue Sea,Protective cover ultrafine silicone cases mini 4,0,,69.0,False,Apple
APP1766,"Apple iPad Smart Cover Pro 97 ""Blue Ocean",Smart case with different positions for 97 inches cases Pro,0,54.99,59.0,False,Apple
APP1767,"Apple iPad Smart Cover Pro 97 ""Blue Sea",Smart case with different positions for 97 inches cases Pro,0,54.99,59.0,False,Apple
APP1768,Apple iPad Smart Cover Case Mini 4 Rosa Arena,Polyurethane Smart Cover iPad Mini 4,0,42.0,45.0,False,Apple
APP1769,Apple iPad Smart Cover Case Mini 4 Cacao,Polyurethane Smart Cover iPad Mini 4,1,42.0,45.0,False,Apple
APP1770,"Apple iPad Silicone Cover Case Pro 97 ""Rosa Arena",Silicone light cover and soft touch for iPad Pro 97-inch,0,75.0,79.0,False,Apple
APP1771,"Apple iPad Silicone Cover Case Pro 97 ""Cacao",Silicone light cover and soft touch for iPad Pro 97-inch,0,79.0,79.0,False,Apple
APP1772,"Apple iPad Smart Cover Case Pro 97 ""Rosa Arena",Smart case with different positions for 97 inches cases Pro,0,55.0,59.0,False,Apple
APP1774,Silicone Case Apple iPad Mini 4 Case Rosa Arena,Protective cover ultrafine silicone cases mini 4,0,62.99,69.0,False,Apple
APP1775,Apple iPad Silicone Case Cover Mini 4 Cacao,Protective cover ultrafine silicone cases mini 4,0,62.99,69.0,False,Apple
GRT0441,Griffin Survivor iPhone Case 7 Summit Black / Black / Black,hard case with screen protector and clip support for iPhone 7,0,37.99,44.99,False,Griffin
GRT0442,Griffin Survivor iPhone Case Summit 7 Black Light / White / Transparent,hard case with screen protector and clip support for iPhone 7,0,37.99,44.99,False,Griffin
GRT0443,Griffin Survivor iPhone Case 7/8 Summit Black / Blue / Black,hard case with screen protector and clip support for iPhone 7/8,0,37.99,44.99,False,Griffin
GRT0444,Griffin Survivor iPhone Case Summit 7 Black / Clear / Black,hard case with screen protector and clip support for iPhone 7,0,37.99,44.99,False,Griffin
GRT0428,Griffin Reveal iPhone Case 8/7 Transparent,thin polycarbonate case with transparent back iPhone 7,0,9.99,16.99,False,Griffin
APP1779,Apple Watch Series 1 38mm Aluminum Silver Case and Strap Sport White,Apple Watch Series 1 sports-strap 38 mm black and aluminum case in silver,1,339.0,339.0,True,Apple
GRT0445,Griffin Survivor iPhone Case Wallet Clear 8 Plus / 7 Plus / 6s Plus / 6 Plus Black / Transparent,Polycarbonate lid and slots iPhone 8 Plus / Plus 7 / 6s Plus / Plus 6,0,19.99,29.99,False,Griffin
APP1780,Apple Watch Series 1 38mm Aluminum Gold Case Rosa and Rosa Correa Sports Arena,Apple Watch 38 mm Series 1 sports-strap in pink and rose gold aluminum case,0,339.0,339.0,False,Apple
APP1781,Apple Watch Series 1 38mm Aluminum Case and Strap Gold Sport Gray Cement,Apple Watch Series 1 sports strap 38 mm with gray cement and aluminum box in gold,0,,339.0,False,Apple
APP1785,Apple Watch Series 1 38mm and Space Gray Aluminum Case Black Strap Sport,Apple Watch Series 1 sports-strap 38 mm black and aluminum case in Space Gray,0,339.0,339.0,True,Apple
APP1782,Apple Watch Series 1 42mm Aluminum Silver Case and Strap Sport White,Apple Watch Series 1 sports-strap 42 mm black and white aluminum box,0,299.0,299.0,False,Apple
APP1783,Apple Watch Series 1 Aluminum 42mm Rose Gold Case and Strap Sport Blue Night,Apple Watch Series 1 sports strap 42 mm with blue and aluminum case in rose gold,0,,369.0,False,Apple
APP1784,Apple Watch Series 1 42mm Aluminum Gold Case and Strap Sports Cacao,Apple Watch Series 1 42 mm with sports belt cocoa and aluminum box gold,0,,369.0,False,Apple
APP1786,Apple Watch Series 1 42mm Aluminum Case and Space Gray Black Belt Sport,Apple Watch Series 1 sports-strap 42 mm black and aluminum case in Space Gray,0,369.0,369.0,True,Apple
APP1703,Apple Watch Series 2 38mm Silver Aluminum Case and Strap Sport White,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,439.0,439.0,False,Apple
APP1704,Apple Watch Series 2 38mm Silver Aluminum Case and Strap Braided Nylon Pearl,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,,439.0,False,Apple
APP1705,Apple Watch Series 2 Aluminum 38mm Rose Gold Case and Rosa Correa Sports Arena,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,439.0,439.0,False,Apple
APP1706,Apple Watch Series 2 Aluminum 38mm Rose Gold Case and Strap Nylon braided pale pink / blue night,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,439.0,439.0,False,Apple
APP1707,38mm Apple Watch Series 2 Aluminum Case and Strap Gold Sport Gray Cement,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,,439.0,False,Apple
APP1708,Apple Watch 38mm Aluminum Case Series 2 Gold and Braided Nylon Strap Yellow / Light gray,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,,439.0,False,Apple
APP1734,38mm Apple Watch Series 2 Aluminum Case and Space Gray Nylon Braided Strap Black,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,,439.0,False,Apple
APP1737,Apple Watch 38mm Aluminum Case Series 2 Space Gray and Black Belt Sport,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,439.0,439.0,False,Apple
APP1719,Apple Watch Series 2 42mm Silver Aluminum Case and Strap Sport White,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,469.0,469.0,False,Apple
APP1720,Apple Watch Series 2 42mm Silver Aluminum Case and Strap Nylon Braided Hair Color Pearl,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,469.0,469.0,False,Apple
APP1721,Apple Watch Series 2 Aluminum 42mm Rose Gold Case and Strap Sport Blue Night,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,469.0,469.0,False,Apple
APP1722,Apple Watch Series 2 Aluminum 42mm Rose Gold Case and Strap Nylon Braided Space Orange / Anthracite,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,,469.0,False,Apple
APP1735,Apple Watch 42mm Aluminum Case Series 2 Space Gray and Black Belt Sport,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,469.0,469.0,False,Apple
APP1736,42mm Apple Watch Series 2 Aluminum Case and Space Gray Nylon Braided Strap Black,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,469.0,469.0,False,Apple
APP1723,Apple Watch 42mm Aluminum Case Series 2 Gold and Sport Strap Color Cacao,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,469.0,469.0,False,Apple
APP1724,Apple Watch 42mm Aluminum Case Series 2 Gold and Braided Nylon Strap Color Coffee / Candy,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,,469.0,False,Apple
APP1709,Apple Watch Series 2 38mm Stainless Steel Case and Strap White Sport,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,669.0,669.0,False,Apple
APP1710,Apple Watch Series 2 38mm Stainless Steel Case and Bracelet Links,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,,1119.0,False,Apple
APP1711,Apple Watch Series 2 38mm Stainless Steel Case and Bracelet Milanese Loop,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,,769.0,False,Apple
APP1712,Apple Watch Series 2 38mm Stainless Steel Case and Strap brown candy with classic clasp,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,,769.0,False,Apple
APP1713,Apple Watch Series 2 38mm Stainless Steel Case and Buckle Strap Blue Night Modern Size S,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,,869.0,False,Apple
APP1714,Apple Watch Series 2 38mm Stainless Steel Case and Buckle Strap Blue Night Modern Size M,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,,869.0,False,Apple
APP1715,Apple Watch Series 2 38mm Stainless Steel Case and Buckle Strap Blue Night Modern Size L,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,,869.0,False,Apple
APP1716,Apple Watch Series 2 38mm Stainless Steel Case and Bracelet in Black Space Eslabones same tone,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,,1219.0,False,Apple
APP1717,Apple Watch Series 2 38mm Stainless Steel Case and Bracelet in Black Space Loop Milanese same tone,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,,819.0,False,Apple
APP1738,Apple Watch Series 2 38mm Stainless Steel Case and Strap in Black Space Black Sport,Apple Watch 38 mm with GPS dual-core processor and retina display submersible 50mts,0,669.0,669.0,False,Apple
APP1726,Apple Watch Series 2 42mm Stainless Steel Case and Strap White Sport,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,719.0,719.0,False,Apple
APP1727,Apple Watch Series 2 42mm Stainless Steel Case and Bracelet Links,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,,1169.0,False,Apple
APP1728,Apple Watch Series 2 42mm Stainless Steel Case and Bracelet Milanese Loop,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,819.0,819.0,False,Apple
APP1787,Apple Correa 38mm Sport Gray Cement,Durable and flexible strap sports with clip closure for Apple Watch 38mm,0,,59.0,False,Apple
APP1729,Apple Watch Series 2 42mm Stainless Steel Case and Strap brown candy with classic clasp,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,,819.0,False,Apple
APP1730,Apple Watch Series 2 42mm Stainless Steel Case and Leather Strap Loop Midnight Blue - Size M,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,,819.0,False,Apple
APP1731,Apple Watch Series 2 42mm Stainless Steel Case and Leather Strap Loop Midnight Blue - Size L,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,,819.0,False,Apple
APP1788,Apple Correa Rosa 38mm Sport Arena,Durable and flexible strap sports with clip closure for Apple Watch 38mm,0,59.0,59.0,False,Apple
APP1732,Apple Watch Series 2 42mm Case Stainless Steel Bracelet Black Space and Eslabones same tone,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,,1269.0,False,Apple
APP1789,Apple Correa 38mm Sport Cacao,Durable and flexible strap sports with clip closure for Apple Watch 38mm,0,,59.0,False,Apple
APP1733,Apple Watch Series 2 42mm Case Stainless Steel Bracelet Black Space and Loop Milanese same tone,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,869.0,869.0,False,Apple
APP1790,Apple Correa 38mm Sports Blue Ocean,Durable and flexible strap sports with clip closure for Apple Watch 38mm,0,59.0,59.0,False,Apple
APP1739,Apple Watch Series 2 42mm Stainless Steel Case and Black Strap Sport,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,0,719.0,719.0,False,Apple
WAC0178-A,(Open) Wacom Bamboo Stylus Black Alpha 2,Intelligent digital pen with rubber tip for iPad / iPhone / iPod.,0,,14.9,False,Wacom
APP1791,Apple Correa 42mm Sport Gray Cement,durable and flexible sports strap with clip closure for Apple Watch 42 mm,0,,59.0,False,Apple
BEL0240-A,(Open) Belkin InvisiGlass TrueClear invisible glass Protector iPhone 5 / 5S / 5c / SE,"Invisible protective glass iPhone 5 5s 5c, SE",0,,19.99,False,Belkin
APP1792,Apple Correa Rosa 42mm Sport Arena,durable and flexible sports strap with clip closure for Apple Watch 42 mm,1,59.0,59.0,False,Apple
APP1793,Apple Correa 42mm Sport Cacao,durable and flexible sports strap with clip closure for Apple Watch 42 mm,0,,59.0,False,Apple
APP1794,Apple Correa 42mm Sports Blue Ocean,durable and flexible sports strap with clip closure for Apple Watch 42 mm,0,59.0,59.0,False,Apple
APP1803,Apple Classic buckle strap 38mm Blue Sea,Apple strap classic design with calfskin tone for Apple Watch 38 mm,0,159.0,159.0,False,Apple
HAR0008-A,Open - Harman Kardon Esquire Mini Portable Speaker Black,Bluetooth wireless speaker refitted with battery for iPhone iPad and iPod.,0,119.98,149.99,False,Harman Kardon
APP1804,Apple Classic buckle strap 42mm Blue Sea,Apple strap classic design with calfskin tone for Apple Watch 38 mm,0,,159.0,False,Apple
DLL0038-A,"(Open) Dell Monitor P4317Q 425 """" IPS 4K DP mDP 1.2",425 inch monitor for Mac,0,,1166.44,False,Dell
APP1607-A,"Open - Apple Macbook Retina 12 ""Core M7 13GHz | 8GB RAM | 256GB Space Gray",Reconditioned Macbook Retina display 12 inches Core m7 13GHz 8GB RAM 256GB Space Gray,0,1592.56,1749.0,False,Apple
APP1805,Apple Loop Leather Strap 42mm Smoke Gray Size M,Leather strap with grainy texture for Apple Watch 42 mm,0,,159.0,False,Apple
APP1806,Apple Loop Leather Strap 42mm Smoke Gray Size L,Leather strap with grainy texture for Apple Watch 42 mm,0,,159.0,False,Apple
APP1795,Apple Correa 38mm Coffee Braided Nylon / Candy,Braided nylon strap with four layers of tissue for Apple Watch 38 mm,0,59.0,59.0,False,Apple
APP1796,Apple Strap Orange 38mm Braiding Nailon Space / Anthracite,Braided nylon strap with four layers of tissue for Apple Watch 38 mm,0,,59.0,False,Apple
APP1797,Apple Correa 38mm Braiding Nailon Pale Pink / Blue Night,Braided nylon strap with four layers of tissue for Apple Watch 38 mm,0,,59.0,False,Apple
